;;;;;;;;;;;;
;BRAGA VEICULOS LTDA;;;;;;;;;;;
;;;;;;;;;;;;
;;;;Plano de Contas;;;Pág.:;;;1/1;;
;;;;;;;;;;;;
;;;;;;;Data:;;;11/06/2026;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;Hora:;;;09:42:41;;
;;;;;;;;;;;;
Conta;;Cod. Reduzido;Descrição;;;;;Tipo;;;Natureza;
1.1.6.01.031;;4452;CSLL Lei 10833/03;;;;;Analítica;;;Devedora;
1.1.6.01.033;;4453;IRRF-Pago a Maior;;;;;Analítica;;;Devedora;
1.1.6.01.034;;4454;Creditos Judiciais - INSS;;;;;Analítica;;;Devedora;
1.1.6.01.035;;4455;Credito a Recuperar - Paes;;;;;Analítica;;;Devedora;
1.1.6.01.036;;4456;Credito de Refis;;;;;Analítica;;;Devedora;
1.1.6.01.037;;4457;IRRF - Indenizac?es;;;;;Analítica;;;Devedora;
1.1.6.01.038;;4458;IRRF - Precatorio;;;;;Analítica;;;Devedora;
1.1.6.01.039;;4459;Pis a Recuperar s/ Despesa;;;;;Analítica;;;Devedora;
1.1.6.01.040;;4460;Cofins a Recuperar s/ Despesa;;;;;Analítica;;;Devedora;
1.1.6.01.041;;4461;Recuperacao de Creditos Tributarios;;;;;Analítica;;;Devedora;
1.1.7;;4462;Estoques;;;;;Sintética;;;Devedora;
1.1.7.01;;4463;Estoque de Veiculos Novos;;;;;Sintética;;;Devedora;
1.1.7.01.001;;4464;Automoveis Novos;;;;;Analítica;;;Devedora;
1.1.7.01.002;;4465;Comerciais Novos;;;;;Analítica;;;Devedora;
1.1.7.01.003;;4466;Aut. Novos em Transito;;;;;Analítica;;;Devedora;
1.1.7.01.004;;4467;Comerc.Novos em Transito;;;;;Analítica;;;Devedora;
1.1.7.01.005;;4468;Veiculos Novos Importados;;;;;Analítica;;;Devedora;
1.1.7.01.006;;4469;Serie 1;;;;;Analítica;;;Devedora;
1.1.7.01.007;;4470;Serie 2;;;;;Analítica;;;Devedora;
1.1.7.01.008;;4471;Serie 3;;;;;Analítica;;;Devedora;
1.1.7.01.009;;4472;Serie 4;;;;;Analítica;;;Devedora;
1.1.7.01.010;;4473;Serie 5;;;;;Analítica;;;Devedora;
1.1.7.01.011;;4474;Serie 6;;;;;Analítica;;;Devedora;
1.1.7.01.012;;4475;Serie 7;;;;;Analítica;;;Devedora;
1.1.7.01.013;;4476;Linha M;;;;;Analítica;;;Devedora;
1.1.7.01.014;;4477;Serie Z;;;;;Analítica;;;Devedora;
1.1.7.01.015;;4478;X1;;;;;Analítica;;;Devedora;
1.1.7.01.016;;4479;X3;;;;;Analítica;;;Devedora;
1.1.7.01.017;;4480;X4;;;;;Analítica;;;Devedora;
1.1.7.01.018;;4481;X5;;;;;Analítica;;;Devedora;
1.1.7.01.019;;4482;X6;;;;;Analítica;;;Devedora;
1.1.7.01.020;;4483;i3;;;;;Analítica;;;Devedora;
1.1.7.01.021;;4484;i8;;;;;Analítica;;;Devedora;
1.1.7.01.022;;4485;Motocicleta Serie F;;;;;Analítica;;;Devedora;
1.1.7.01.023;;4486;Motocicleta Serie G;;;;;Analítica;;;Devedora;
1.1.7.01.024;;4487;Motocicleta Serie R;;;;;Analítica;;;Devedora;
1.1.7.01.025;;4488;Motocicleta Serie K;;;;;Analítica;;;Devedora;
1.1.7.01.026;;4489;Motocicleta Serie S;;;;;Analítica;;;Devedora;
1.1.7.01.027;;4490;COOPER;;;;;Analítica;;;Devedora;
1.1.7.01.028;;4491;COOPER S CABRIO;;;;;Analítica;;;Devedora;
1.1.7.01.029;;4492;COOPER S COUPE;;;;;Analítica;;;Devedora;
1.1.7.01.030;;4493;COOPER S ROADSTER;;;;;Analítica;;;Devedora;
1.1.7.01.031;;4494;COOPER  S COUNTRYMAN;;;;;Analítica;;;Devedora;
1.1.7.01.032;;4495;JOHN COOPER WORKS PACEMAN;;;;;Analítica;;;Devedora;
1.1.7.01.033;;4496;ONE;;;;;Analítica;;;Devedora;
1.1.7.01.034;;4497;COOPER S;;;;;Analítica;;;Devedora;
1.1.7.01.035;;4498;JOHN COOPER WORKS;;;;;Analítica;;;Devedora;
1.1.7.01.036;;4499;COOPER S COUNTRYMAN ;;;;;Analítica;;;Devedora;
1.1.7.01.037;;4500;COOPER S PACEMAN ;;;;;Analítica;;;Devedora;
1.1.7.01.038;;4501;COOPER 5 DOORS;;;;;Analítica;;;Devedora;
1.1.7.01.039;;4502;COOPER S 5 DOORS;;;;;Analítica;;;Devedora;
1.1.7.01.040;;4503;JOHN COOPER WORKS COUNTRYMAN;;;;;Analítica;;;Devedora;
1.1.7.01.041;;4504;COOPER S CLUBMAN;;;;;Analítica;;;Devedora;
1.1.7.01.042;;4505;JOHN COOPER WORKS CABRIO;;;;;Analítica;;;Devedora;
1.1.7.01.043;;4506;Motocicleta Serie C;;;;;Analítica;;;Devedora;
1.1.7.01.044;;4507;Motocicletas Novas;;;;;Analítica;;;Devedora;
1.1.7.01.047;;4508;X2;;;;;Analítica;;;Devedora;
1.1.7.01.048;;4509;BMW X7;;;;;Analítica;;;Devedora;
1.1.7.01.049;;4510;BMW IX3;;;;;Analítica;;;Devedora;
1.1.7.01.051;;4511;BMW IX;;;;;Analítica;;;Devedora;
1.1.7.01.052;;4512;BMW I4;;;;;Analítica;;;Devedora;
1.1.7.02;;4513;Estoque Veiculos Usados;;;;;Sintética;;;Devedora;
1.1.7.02.001;;4514;BMW Seminovos;;;;;Analítica;;;Devedora;
1.1.7.02.002;;4515;Mini Seminovos;;;;;Analítica;;;Devedora;
1.1.7.02.003;;4516;Outras Marcas Seminovos;;;;;Analítica;;;Devedora;
1.1.7.02.004;;4517;Motos BMW semi novos ;;;;;Analítica;;;Devedora;
1.1.7.02.005;;4518;Moto Serie F Seminovos;;;;;Analítica;;;Devedora;
1.1.7.02.006;;4519;Moto Serie G Seminovos;;;;;Analítica;;;Devedora;
1.1.7.02.007;;4520;Moto Serie R Seminovos;;;;;Analítica;;;Devedora;
1.1.7.02.008;;4521;Moto Serie K Seminovos;;;;;Analítica;;;Devedora;
1.1.7.02.009;;4522;Moto Serie S Seminovos;;;;;Analítica;;;Devedora;
1.1.7.02.010;;4523;Outras Marcas Seminovos;;;;;Analítica;;;Devedora;
1.1.7.02.011;;4524;GM - Automoveis Seminovos;;;;;Analítica;;;Devedora;
1.1.7.02.012;;4525;GM - Comerciais Seminovos;;;;;Analítica;;;Devedora;
1.1.7.02.013;;4526;Motocicletas Seminovas;;;;;Analítica;;;Devedora;
1.1.7.03;;4527;Estoque de Pecas Acessorios;;;;;Sintética;;;Devedora;
1.1.7.03.001;;4528;Pecas Originais;;;;;Analítica;;;Devedora;
1.1.7.03.002;;4529;Pecas N?o Genuinas;;;;;Analítica;;;Devedora;
1.1.7.03.003;;4530;Acessorios;;;;;Analítica;;;Devedora;
1.1.7.03.004;;4531;Combust.e Lubrificantes ;;;;;Analítica;;;Devedora;
1.1.7.03.005;;4532;Material de Fun/Pint. ;;;;;Analítica;;;Devedora;
1.1.7.03.006;;4533;Pneus e Camaras ;;;;;Analítica;;;Devedora;
1.1.7.03.007;;4534;Pecas e Acessorios Importados;;;;;Analítica;;;Devedora;
1.1.7.03.008;;4535;Pecas Carros Bmw e Mini;;;;;Analítica;;;Devedora;
1.1.7.03.009;;4536;Lifestyle;;;;;Analítica;;;Devedora;
1.1.7.03.010;;4537;Acessorios;;;;;Analítica;;;Devedora;
1.1.7.03.011;;4538;Pecas Motos;;;;;Analítica;;;Devedora;
1.1.7.03.012;;4539;Riders;;;;;Analítica;;;Devedora;
1.1.7.03.013;;4540;Acessorios de Motos;;;;;Analítica;;;Devedora;
1.1.7.03.014;;4541;Outros Estoques;;;;;Analítica;;;Devedora;
1.1.7.03.015;;4542;Acessorios N?o Originais;;;;;Analítica;;;Devedora;
1.1.7.03.016;;4543;Almoxarifado;;;;;Analítica;;;Devedora;
1.1.7.04;;4544;Estoque de Motor e Nautica;;;;;Sintética;;;Devedora;
1.1.7.04.001;;4545;Motor de Popa;;;;;Analítica;;;Devedora;
1.1.7.04.002;;4546;Lanchas;;;;;Analítica;;;Devedora;
1.1.7.04.003;;4547;Jet Ski;;;;;Analítica;;;Devedora;
1.1.7.05;;4548;Estoque em Transito;;;;;Sintética;;;Devedora;
1.1.7.05.001;;4549;Almoxarifado;;;;;Analítica;;;Devedora;
1.1.7.05.002;;4550;Pecas em Transito;;;;;Analítica;;;Devedora;
1.1.7.05.006;;4551;SERIE 1;;;;;Analítica;;;Devedora;
1.1.7.05.007;;4552;SERIE 2;;;;;Analítica;;;Devedora;
1.1.7.05.008;;4553;SERIE 3;;;;;Analítica;;;Devedora;
1.1.7.05.009;;4554;SERIE 4;;;;;Analítica;;;Devedora;
1.1.7.05.010;;4555;SERIE 5;;;;;Analítica;;;Devedora;
1.1.7.05.011;;4556;SERIE 6;;;;;Analítica;;;Devedora;
1.1.7.05.012;;4557;SERIE 7;;;;;Analítica;;;Devedora;
1.1.7.05.013;;4558;LINHA M;;;;;Analítica;;;Devedora;
1.1.7.05.014;;4559;SERIE Z;;;;;Analítica;;;Devedora;
1.1.7.05.015;;4560;X1;;;;;Analítica;;;Devedora;
1.1.7.05.016;;4561;X3;;;;;Analítica;;;Devedora;
1.1.7.05.017;;4562;X4;;;;;Analítica;;;Devedora;
1.1.7.05.018;;4563;X5;;;;;Analítica;;;Devedora;
1.1.7.05.019;;4564;X6;;;;;Analítica;;;Devedora;
1.1.7.05.020;;4565;I3;;;;;Analítica;;;Devedora;
1.1.7.05.021;;4566;I8;;;;;Analítica;;;Devedora;
1.1.7.05.022;;4567;SERIE F;;;;;Analítica;;;Devedora;
1.1.7.05.023;;4568;SERIE G;;;;;Analítica;;;Devedora;
1.1.7.05.024;;4569;SERIE R;;;;;Analítica;;;Devedora;
1.1.7.05.025;;4570;SERIE K;;;;;Analítica;;;Devedora;
1.1.7.05.026;;4571;SERIE S;;;;;Analítica;;;Devedora;
1.1.7.05.027;;4572;COOPER;;;;;Analítica;;;Devedora;
1.1.7.05.028;;4573;COOPER CABRIO;;;;;Analítica;;;Devedora;
1.1.7.05.029;;4574;COOPER S COUPE;;;;;Analítica;;;Devedora;
1.1.7.05.030;;4575;COOPER S ROADSTER;;;;;Analítica;;;Devedora;
1.1.7.05.031;;4576;COOPER COUNTRYMAN ;;;;;Analítica;;;Devedora;
1.1.7.05.032;;4577;COOPER PACEMAN;;;;;Analítica;;;Devedora;
1.1.7.05.033;;4578;ONE;;;;;Analítica;;;Devedora;
1.1.7.05.034;;4579;COOPER S;;;;;Analítica;;;Devedora;
1.1.7.05.035;;4580;COOPER S JOHN COOPER WORKS;;;;;Analítica;;;Devedora;
1.1.7.05.036;;4581;COOPER COUNTRYMAN S;;;;;Analítica;;;Devedora;
1.1.7.05.037;;4582;COOPER S PACEMAN ;;;;;Analítica;;;Devedora;
1.1.7.06;;4583;Transf. Entre Filiais;;;;;Sintética;;;Devedora;
1.1.7.06.001;;4584;Transf. de Mercadorias;;;;;Analítica;;;Devedora;
1.1.7.06.002;;4585;Transf. de ICMS;;;;;Analítica;;;Devedora;
1.1.7.06.003;;4586;Transferencia de Resultados;;;;;Analítica;;;Devedora;
1.1.7.07;;4587;Importacao em Andamento;;;;;Sintética;;;Devedora;
1.1.7.07.001;;4588;Gastos com Importacao;;;;;Analítica;;;Devedora;
1.1.7.09;;4589;Estoque de Imoveis;;;;;Sintética;;;Devedora;
1.1.7.09.001;;4590;Imoveis;;;;;Analítica;;;Devedora;
1.1.7.09.002;;4591;Terrenos;;;;;Analítica;;;Devedora;
1.1.7.09.003;;4592;Terreno - Cond. Millennium Faria(SP);;;;;Analítica;;;Devedora;
1.1.8;;4593;Contas de Compensacao;;;;;Sintética;;;Devedora;
1.1.8.01;;4594;Contas de Compesacao;;;;;Sintética;;;Devedora;
1.1.8.01.001;;4595;Conta Transitoria Sistema;;;;;Analítica;;;Devedora;
1.1.8.01.002;;4596;Conta Transitoria Pgto.;;;;;Analítica;;;Devedora;
1.1.9;;4597;Despesas Antecipadas;;;;;Sintética;;;Devedora;
1.1.9.01;;4598;Despesas Pagas Antecip.;;;;;Sintética;;;Devedora;
1.1.9.01.001;;4599;Premios de Seg.a Apropriar;;;;;Analítica;;;Devedora;
1.1.9.01.002;;4600;Publicacoes e Assinaturas;;;;;Analítica;;;Devedora;
1.1.9.01.003;;4601;Encargos Financ.a Apropriar;;;;;Analítica;;;Devedora;
1.1.9.01.004;;4602;Propaganda Cooperada;;;;;Analítica;;;Devedora;
1.1.9.01.005;;4603;Alugueis;;;;;Analítica;;;Devedora;
1.1.9.01.006;;4604;Alvara de Licenca;;;;;Analítica;;;Devedora;
1.1.9.01.007;;4605;Importacoes em Andamento;;;;;Analítica;;;Devedora;
1.1.9.01.008;;4606;IPTU;;;;;Analítica;;;Devedora;
1.1.9.01.009;;4607;Promocoes e Eventos;;;;;Analítica;;;Devedora;
1.1.9.01.010;;4608;Despesas Diversas;;;;;Analítica;;;Devedora;
1.1.9.01.011;;4609;Luz e Energia;;;;;Analítica;;;Devedora;
1.1.9.01.012;;4610;Carta de Fianca Braga Motors;;;;;Analítica;;;Devedora;
1.1.9.01.013;;4611;Despesa Ant. Plano de Saude Maria Portel;;;;;Analítica;;;Devedora;
1.1.9.01.014;;4612;Despesa de Plano de Saude BN;;;;;Analítica;;;Devedora;
1.1.9.01.015;;4613;Despesa Atoma??o;;;;;Analítica;;;Devedora;
1.1.9.01.016;;4614;Despesa de Plano de Saude Fatima;;;;;Analítica;;;Devedora;
1.1.9.01.017;;4615;Despesa de Plano de Saude Sandra;;;;;Analítica;;;Devedora;
1.1.9.01.018;;4616;Despesa Plano de Saude Ricardo;;;;;Analítica;;;Devedora;
1.1.9.01.019;;4617;Despesa Plano De Saude Livia;;;;;Analítica;;;Devedora;
1.1.9.01.020;;4618;Despesa Plano De Saude Pedro;;;;;Analítica;;;Devedora;
1.1.9.01.021;;4619;DESP. DE RATEIO DA DESP. ADM(B.MOTORS);;;;;Analítica;;;Devedora;
1.1.9.01.022;;4620;DESP. DE RATEIO DA DESP. ADM (B.MOTOS);;;;;Analítica;;;Devedora;
1.1.9.01.023;;4621;DESPESA MEDICA FABRICIO;;;;;Analítica;;;Devedora;
1.1.9.01.024;;4622;Despesa Medica Edemir;;;;;Analítica;;;Devedora;
1.1.9.01.025;;4623;Despesa Medica Francilene;;;;;Analítica;;;Devedora;
1.1.9.01.026;;4624;Despesa Medica Rosana;;;;;Analítica;;;Devedora;
1.1.9.01.027;;4625;Despesa Medica Izaias;;;;;Analítica;;;Devedora;
1.1.9.01.028;;4626;Despesa IPTU B.Motos;;;;;Analítica;;;Devedora;
1.1.9.01.029;;4627;TAXA DE CONDOMINIO;;;;;Analítica;;;Devedora;
1.1.9.01.030;;4628;Despesa Medica Luiz Queiroz;;;;;Analítica;;;Devedora;
1.1.9.01.031;;4629;Despesa Medica Julia;;;;;Analítica;;;Devedora;
1.1.9.01.032;;4630;Assistencia Medica Joao Braga;;;;;Analítica;;;Devedora;
1.1.9.01.033;;4631;Despesa Medica Pedro Lobo;;;;;Analítica;;;Devedora;
1.1.9.01.034;;4632;Despesa Medica Joao Ricardo;;;;;Analítica;;;Devedora;
1.1.9.01.035;;4633;Despesa Medica Luciana Braga;;;;;Analítica;;;Devedora;
1.1.9.01.036;;4634;MARIA AUREA;;;;;Analítica;;;Devedora;
1.1.9.01.037;;4635;Despesa Plano de Saude Enny;;;;;Analítica;;;Devedora;
1.1.9.02;;4636;Despesas Antecipadas GMC;;;;;Sintética;;;Devedora;
1.1.9.03;;4637;Despesas Diferidas;;;;;Sintética;;;Devedora;
1.1.9.03.001;;4638;D. Diferidas - Tributo REFIS;;;;;Analítica;;;Devedora;
1.1.9.03.002;;4639;D. Diferidas - Multa p/ Infracao;;;;;Analítica;;;Devedora;
1.1.9.03.003;;4640;D. Diferidas - Juros;;;;;Analítica;;;Devedora;
1.5;;4641;Ativo Nao - Circulante;;;;;Sintética;;;Devedora;
1.5.1;;4642;Realizavel a Longo Prazo;;;;;Sintética;;;Devedora;
1.5.1.01;;4643;Depositos Judiciais ;;;;;Sintética;;;Devedora;
1.5.1.01.001;;4644;Dep. Judiciais Trabalhista;;;;;Analítica;;;Devedora;
1.5.1.01.002;;4645;Depositos Judiciais Fiscais;;;;;Analítica;;;Devedora;
1.5.1.01.003;;4646;Dep.Judiciais Com. e Outros;;;;;Analítica;;;Devedora;
1.5.1.01.022;;4647;B. Motomarcas V. Patrimonial ;;;;;Analítica;;;Devedora;
1.5.1.02;;4648;Creditos a Receber;;;;;Sintética;;;Devedora;
1.5.1.02.001;;4649;Duplicatas a Receber;;;;;Analítica;;;Devedora;
1.5.1.03;;4650;Creditos de Coligadas;;;;;Sintética;;;Devedora;
1.5.1.03.001;;4651;Mutuo Braga Veiculos Ltda;;;;;Analítica;;;Devedora;
1.5.1.03.003;;4652;Mutuo Braga Import Ltda;;;;;Analítica;;;Devedora;
1.5.1.03.004;;4653;Mutuo Braga Motos Ltda.;;;;;Analítica;;;Devedora;
1.5.1.03.006;;4654;North Manaus Informatica Ltd;;;;;Analítica;;;Devedora;
1.5.1.03.007;;4655;Partners Participac?es Ltda;;;;;Analítica;;;Devedora;
1.5.1.03.008;;4656;Mutuo Sandra Braga;;;;;Analítica;;;Devedora;
1.5.1.03.010;;6566;Créditos de Coligadas;;;;;Analítica;;;Devedora;
1.5.1.04;;4657;Cred.Valores a Longo Prazo;;;;;Sintética;;;Devedora;
1.5.1.04.001;;4658;Contrib. Basica Concessionar;;;;;Analítica;;;Devedora;
1.5.1.04.002;;4659;Contrib. de Bonific. GMB;;;;;Analítica;;;Devedora;
1.5.1.04.003;;4660;Contribuicao Hold Back;;;;;Analítica;;;Devedora;
1.5.1.04.005;;4661;Garantia Floor Plan/RDB- BMW;;;;;Analítica;;;Devedora;
1.5.1.04.006;;4662;Contribuicao GM Administradora;;;;;Analítica;;;Devedora;
1.5.1.04.007;;4663;Contrib.Basica Conces.Impostos;;;;;Analítica;;;Devedora;
1.5.1.05;;4664;Outras Contas a Receber;;;;;Sintética;;;Devedora;
1.5.1.05.001;;4665;Venda Investimento a Receber;;;;;Analítica;;;Devedora;
1.5.1.05.002;;4666;Adiantamento p/ Investimento;;;;;Analítica;;;Devedora;
1.5.1.06;;4667;Aplicacoes Financeiras;;;;;Sintética;;;Devedora;
1.5.1.06.001;;4668;Banco Do Brasil;;;;;Analítica;;;Devedora;
1.5.1.07;;4669;Despesas Diferidas;;;;;Sintética;;;Devedora;
1.5.1.07.001;;4670;D. Diferidas Tributos REFIS;;;;;Analítica;;;Devedora;
1.5.1.07.002;;4671;D. Diferidas - Multa p/ Infracao;;;;;Analítica;;;Devedora;
1.5.1.07.003;;4672;D. Diferidas - Juros;;;;;Analítica;;;Devedora;
1.5.1.08;;4673;Adiantamento de Lucro;;;;;Sintética;;;Devedora;
1.5.1.08.001;;4674;Adiantamento de Lucro Aurea;;;;;Analítica;;;Devedora;
1.5.2;;4675;Investimentos;;;;;Sintética;;;Devedora;
1.5.2.01;;4676;Participacoes Societarias;;;;;Sintética;;;Devedora;
1.5.2.01.001;;4677;Acoes em Outras Companhias;;;;;Analítica;;;Devedora;
1.5.2.01.002;;4678;Acoes em Outras Companhias-I;;;;;Analítica;;;Devedora;
1.5.2.01.003;;4679;Acoes FINAM;;;;;Analítica;;;Devedora;
1.5.2.01.004;;4680;Braga Participacoes V. Patrimonial;;;;;Analítica;;;Devedora;
1.5.2.01.005;;4681;Braga Participacoes-Equiv.Pa;;;;;Analítica;;;Devedora;
1.5.2.01.006;;4682;Braga Intermediacoes-Investimento;;;;;Analítica;;;Devedora;
1.5.2.01.007;;4683;B.Intermediacoes-Equival.Patrimonial;;;;;Analítica;;;Devedora;
1.5.2.01.008;;4684;EB The Office Incorp. - Investimento;;;;;Analítica;;;Devedora;
1.5.2.01.009;;4685;EB The Office Incorp. - Equivalencia ;;;;;Analítica;;;Devedora;
1.5.2.01.010;;4686;EB Atmosphere Incorp. - Investimento;;;;;Analítica;;;Devedora;
1.5.2.01.011;;4687;EB Atmosphere Incorp. - Equivalencia;;;;;Analítica;;;Devedora;
1.5.2.01.012;;4688;Aurea Holding V. Patrimonial ;;;;;Analítica;;;Devedora;
1.5.2.01.013;;4689;Aurita Holding V. Patrimonial;;;;;Analítica;;;Devedora;
1.5.2.01.014;;4690;B. Veiculos V. Patrimonial;;;;;Analítica;;;Devedora;
1.5.2.01.015;;4691;B. Motos V. Patrimonial;;;;;Analítica;;;Devedora;
1.5.2.01.016;;4692;B. Motors V. Patrimonial ;;;;;Analítica;;;Devedora;
1.5.2.01.017;;4693;B. Import V. Patrimonial ;;;;;Analítica;;;Devedora;
1.5.2.01.018;;4694;B. Acessorios V. Patrimonial;;;;;Analítica;;;Devedora;
1.5.2.01.019;;4695;Revo - Investimento;;;;;Analítica;;;Devedora;
1.5.2.01.020;;4696;Invest. Revo - Agio;;;;;Analítica;;;Devedora;
1.5.2.01.021;;4697;(-) Amortizac?o Agio Revo;;;;;Analítica;;;Credora;
1.5.2.01.022;;4698;Invest. Aurea Holding - Agio;;;;;Analítica;;;Devedora;
1.5.2.01.023;;4699;Invest. Aurita Holding - Agio;;;;;Analítica;;;Devedora;
1.5.2.01.024;;4700;Invest. B. Veiculos - Agio;;;;;Analítica;;;Devedora;
1.5.2.01.025;;4701;Invest. B. Motos - Agio;;;;;Analítica;;;Devedora;
1.5.2.01.026;;4702;Invest. B. Motors - Agio;;;;;Analítica;;;Devedora;
1.5.2.01.027;;4703;Invest. B. Import - Agio;;;;;Analítica;;;Devedora;
1.5.2.01.032;;4704;(-) Amortizacao Agio Aurea Holding;;;;;Analítica;;;Credora;
1.5.2.01.033;;4705;(-) Amortizacao Agio Aurita Holding;;;;;Analítica;;;Credora;
1.5.2.01.034;;4706;(-) Amortizacao Agio B. Veiculos ;;;;;Analítica;;;Credora;
1.5.2.01.035;;4707;(-) Amortizacao Agio B. Motos ;;;;;Analítica;;;Credora;
1.5.2.01.036;;4708;(-) Amortizacao Agio B. Motors;;;;;Analítica;;;Credora;
1.5.2.01.037;;4709;(-) Amortizacao Agio B. Import;;;;;Analítica;;;Credora;
1.5.2.01.038;;4710;B. Locadora de Veiculos V. Patrimonial;;;;;Analítica;;;Devedora;
1.5.2.01.039;;4711;B. Motomarcas V. Patrimonial;;;;;Analítica;;;Devedora;
1.5.2.01.040;;4712;B. Moto Rey V. Patrimonal;;;;;Analítica;;;Devedora;
1.5.2.01.051;;4713;Nova Arena SPE Ltda - Investimento;;;;;Analítica;;;Devedora;
1.5.2.01.052;;4714;Nova Arena SPE Ltda - Equivalencia;;;;;Analítica;;;Devedora;
1.5.2.02;;4715;Plano de Capitalizacao;;;;;Sintética;;;Devedora;
1.5.2.02.001;;4716;GM Adm de Bens - Vlr Parimonial;;;;;Analítica;;;Devedora;
1.5.3;;4717;Imobilizado;;;;;Sintética;;;Devedora;
1.5.3.01;;4718;Bens Imoveis;;;;;Sintética;;;Devedora;
1.5.3.01.001;;4719;Terreno Rua General Glicerio;;;;;Analítica;;;Devedora;
1.5.3.01.002;;4720;Sala 1105 - Ed. Rio Negro Center;;;;;Analítica;;;Devedora;
1.5.3.01.003;;4721;Edificio General Glicerio Ramos;;;;;Analítica;;;Devedora;
1.5.3.01.004;;4722;Terreno Pedro Teixeira-R24829;;;;;Analítica;;;Devedora;
1.5.3.01.005;;4723;Terreno Eduardo Rib./Jq. Sarm./Sald.Mar.;;;;;Analítica;;;Devedora;
1.5.3.01.006;;4724;Terreno Av. Djalma Batista, 3500;;;;;Analítica;;;Devedora;
1.5.3.01.007;;4725;Terreno Ramos Ferreira/Duque de Caxias;;;;;Analítica;;;Devedora;
1.5.3.01.008;;4726;Terreno Av. Max Teixeira-Cidade Nova;;;;;Analítica;;;Devedora;
1.5.3.01.009;;4727;Terreno Ramos Ferreira, 2378;;;;;Analítica;;;Devedora;
1.5.3.01.010;;4728;Terreno Parintins, 2185;;;;;Analítica;;;Devedora;
1.5.3.01.011;;4729;Terreno Parintins, 21;;;;;Analítica;;;Devedora;
1.5.3.01.012;;4730;Terreno Itacoatiara;;;;;Analítica;;;Devedora;
1.5.3.01.013;;4731;Edificio Eduar.Rib./Jq. Sarm./Sald. Mar.;;;;;Analítica;;;Devedora;
1.5.3.01.014;;4732;Edificio Ramos Ferreira, 2378;;;;;Analítica;;;Devedora;
1.5.3.01.015;;4733;Edificio Ramos Ferreira/Duque de Caxias;;;;;Analítica;;;Devedora;
1.5.3.01.016;;4734;Mat.42963:Apartamento Portal da Vila;;;;;Analítica;;;Devedora;
1.5.3.01.017;;4735;Terreno 533:Sao Lazaro;;;;;Analítica;;;Devedora;
1.5.3.01.018;;4736;Terreno 56.338:Rua Recife,1646;;;;;Analítica;;;Devedora;
1.5.3.01.019;;4737;Terreno 5928:Constantino Nery;;;;;Analítica;;;Devedora;
1.5.3.01.020;;4738;Terreno 2397:Lobo Dalmada;;;;;Analítica;;;Devedora;
1.5.3.01.021;;4739;Terreno 21028: Ponta Negra, L93;;;;;Analítica;;;Devedora;
1.5.3.01.022;;4740;Terreno 21025:Ponta Negra, L91;;;;;Analítica;;;Devedora;
1.5.3.01.023;;4741;Terreno 4333:Recanto Tambau;;;;;Analítica;;;Devedora;
1.5.3.01.024;;4742;Terreno 6720:Ponta Negra, L-A3;;;;;Analítica;;;Devedora;
1.5.3.01.025;;4743;Terreno 1490:Ponta Negra, L-A1;;;;;Analítica;;;Devedora;
1.5.3.01.026;;4744;Terreno 1937:Tarum?, L-A2;;;;;Analítica;;;Devedora;
1.5.3.01.027;;4745;Terreno 9048:Ponta Negra, L-A;;;;;Analítica;;;Devedora;
1.5.3.01.028;;4746;Terreno 1596:Ponta Negra, L-G;;;;;Analítica;;;Devedora;
1.5.3.01.029;;4747;Terreno 4334:Recanto Jubiaba;;;;;Analítica;;;Devedora;
1.5.3.01.030;;4748;Terreno 1595:Travess?o Tarum?;;;;;Analítica;;;Devedora;
1.5.3.01.031;;4749;Terreno 18482:S?o Francisco;;;;;Analítica;;;Devedora;
1.5.3.01.032;;4750;Terreno Cidade Nova/Teriana;;;;;Analítica;;;Devedora;
1.5.3.01.033;;4751;Apart.301 - Solar da Praia - 32333;;;;;Analítica;;;Devedora;
1.5.3.01.034;;4752;Apart.901 - Edif. Aruba - 26070;;;;;Analítica;;;Devedora;
1.5.3.01.035;;4753;Terreno - Paraiba 20446;;;;;Analítica;;;Devedora;
1.5.3.01.036;;4754;Apart.1102 - Personalite 51987;;;;;Analítica;;;Devedora;
1.5.3.01.037;;4755;Apart.1701 - Aripuana - 48003;;;;;Analítica;;;Devedora;
1.5.3.01.038;;4756;Casa  - Av.Flor.Peixoto 1865;;;;;Analítica;;;Devedora;
1.5.3.01.039;;4757;Chacara Copacabana - 4271;;;;;Analítica;;;Devedora;
1.5.3.01.040;;4758;Chacara Buzios  - 9293;;;;;Analítica;;;Devedora;
1.5.3.01.041;;4759;Predio Comercial Av Costa e Silva - 4633;;;;;Analítica;;;Devedora;
1.5.3.01.042;;4760;Terreno - Av. J.Humberto Cald. - 50478 ;;;;;Analítica;;;Devedora;
1.5.3.01.043;;4761;Terreno - Av. Cosme Ferreia - 57746;;;;;Analítica;;;Devedora;
1.5.3.01.044;;4762;Predio - Av. Costa e Silva - 9189;;;;;Analítica;;;Devedora;
1.5.3.01.045;;4763;Apart.102 - Air Tower - 73206;;;;;Analítica;;;Devedora;
1.5.3.01.046;;4764;Terreno Itaporanga;;;;;Analítica;;;Devedora;
1.5.3.01.047;;4765;Imovel da General Glicerio - Mat. 32419;;;;;Analítica;;;Devedora;
